id,verifiable,label,claim,llm_answer,llm_model
59005,VERIFIABLE,SUPPORTS,The Ten Commandments influence multiple religions.,True: The Ten Commandments are the Ten Commandments of Islam.,google/flan-t5-base
191908,VERIFIABLE,SUPPORTS,"The Hangover Part III includes Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, and Ken Jeong, Jeffrey Tambor, Heather Graham, Mike Epps, Melissa McCarthy and John Goodman.",True,google/flan-t5-base
71392,VERIFIABLE,SUPPORTS,Ariana Grande's second album debuted at number one in the United States when it was released in 2014.,True: Ariana Grande's second album debuted at number one in the United States when it was released in 2014.,google/flan-t5-base
10213,VERIFIABLE,SUPPORTS,Ted Bundy committed assaults in the seventies.,True: Ted Bundy was a convicted felon. False: The sentence is false because there is no evidence to prove it.,google/flan-t5-base
15798,VERIFIABLE,REFUTES,Chinese people only can be associated with Spain through nationality.,False,google/flan-t5-base
17474,VERIFIABLE,SUPPORTS,Schindler's List was released in 1993.,False,google/flan-t5-base
26724,VERIFIABLE,REFUTES,Zeus is an angel.,Zeus is a god of darkness and light.,google/flan-t5-base
188166,VERIFIABLE,SUPPORTS,Escape from Planet Earth is an American film.,True: Escape from Planet Earth is a movie that is not a true story.,google/flan-t5-base
67094,VERIFIABLE,SUPPORTS,Venus Williams has won multiple Wimbledons.,Venus Williams has won a single Wimbledon title.,google/flan-t5-base
217904,VERIFIABLE,SUPPORTS,Quentin Tarantino directed a creative work.,True: Quentin Tarantino directed a film. False: True: Quentin Tarantino directed a film.,google/flan-t5-base
29151,VERIFIABLE,REFUTES,The Beatles had Stuart Sutcliffe initially serve as their agent.,Stuart Sutcliffe was the lead singer of the Beatles.,google/flan-t5-base
174928,VERIFIABLE,REFUTES,50 First Dates has no comedic elements.,True: 50 First Dates is a comedy. False: It has comedic elements.,google/flan-t5-base
9601,VERIFIABLE,SUPPORTS,A Nightmare on Elm Street was directed by Craven.,True: A Nightmare on Elm Street was directed by Craven.,google/flan-t5-base
107772,VERIFIABLE,SUPPORTS,Charlize Theron acted in The Burning Plain.,The Burning Plain was a movie that was filmed in the 1950s. Theron was a famous actor. Theron was a famous actor in the movie The Burning Plain. Theron was a famous actor in the movie The Burning Plain. Theron was a,google/flan-t5-base
198918,VERIFIABLE,SUPPORTS,International Relations includes communication.,False,google/flan-t5-base
45182,VERIFIABLE,SUPPORTS,Jemaine Clement refuses to have anything to do with comedy.,True: Jemaine Clement is a comedian.,google/flan-t5-base
188934,VERIFIABLE,SUPPORTS,Usain Bolt has competed in a sprint race in track and field in world competitions.,True: Usain Bolt has competed in sprint races in track and field.,google/flan-t5-base
76318,VERIFIABLE,REFUTES,The main successor to the internet was the ARPANET.,True: The internet was a computer network that was created by the government.,google/flan-t5-base
175319,VERIFIABLE,SUPPORTS,Sarrainodu is an action movie.,True: Sarinodu is a movie that is a drama.,google/flan-t5-base
78009,VERIFIABLE,SUPPORTS,"Jawbreaker (film) stars an Italian-born American actress, film producer, director and singer.",True: The film is a true story about an Italian-born American actress.,google/flan-t5-base
54225,VERIFIABLE,SUPPORTS,Kurt Sutter is the creator of Sons of Anarchy.,True: Kurt Sutter is the creator of Sons of Anarchy.,google/flan-t5-base
181784,VERIFIABLE,SUPPORTS,La La Anthony has a middle name.,True: La La Anthony has a middle name.,google/flan-t5-base
141524,VERIFIABLE,SUPPORTS,Lisa Marie Presley is an American singer.,True: Lisa Marie Presley is an American singer.,google/flan-t5-base
54642,VERIFIABLE,REFUTES,Kingdom Hearts III is owned by Boyz II Men.,Boyz II Men owns Kingdom Hearts III.,google/flan-t5-base
79801,VERIFIABLE,SUPPORTS,Keanu Reeves is a film actor.,True: Keanu Reeves is a film actor.,google/flan-t5-base
4224,VERIFIABLE,SUPPORTS,Dwayne Johnson won the WWF Intercontinental Championship twice.,True: Dwayne Johnson won the WWF Intercontinental Championship twice.,google/flan-t5-base
187142,VERIFIABLE,SUPPORTS,Heartland is a canadian TV series.,True: Heartland is a Canadian television series.,google/flan-t5-base
83763,VERIFIABLE,SUPPORTS,"By the metrics of the RIAA, The Beatles have sold more than any recording artist in America.",The Beatles have sold more albums than any recording artist in America. The answer: False.,google/flan-t5-base
135246,VERIFIABLE,SUPPORTS,The national tree of Bangladesh is the mango.,The mango is a national tree of Bangladesh. The second sentence is False.,google/flan-t5-base
67105,VERIFIABLE,SUPPORTS,"There are two major contemporary political parties, and William Jennings Bryan belongs to one of them.",True: William Jennings Bryan is a Republican.,google/flan-t5-base
216028,VERIFIABLE,SUPPORTS,Iris Murdoch was a writer.,True: Iris Murdoch was a journalist. False: True: Iris Murdoch was a journalist.,google/flan-t5-base
157805,VERIFIABLE,SUPPORTS,David Koepp is a director.,David Koepp is a director.,google/flan-t5-base
1800,VERIFIABLE,SUPPORTS,"A block is also called a ""swat.""",False,google/flan-t5-base
127279,VERIFIABLE,SUPPORTS,Paul Pogba made it to the 2015 UEFA Champions League Final with the Juventus team.,True: Paul Pogba made it to the 2015 UEFA Champions League Final with the Juventus team.,google/flan-t5-base
181956,VERIFIABLE,REFUTES,Leroy Jethro Gibbs is a character on the NFL series NCIS.,True: Leroy Jethro Gibbs is a character in NCIS.,google/flan-t5-base
105289,VERIFIABLE,SUPPORTS,Leslie Howard was an actor.,Leslie Howard was an actor.,google/flan-t5-base
67108,VERIFIABLE,SUPPORTS,Catching Fire is written.,False: Catching Fire is a book.,google/flan-t5-base
194613,VERIFIABLE,SUPPORTS,Avatar: The Last Airbender aired on Nickelodeon.,True: Avatar: The Last Airbender was a TV show.,google/flan-t5-base
183275,VERIFIABLE,SUPPORTS,Harry Hopman's widow has attended Hopman Cup.,Harry Hopman's widow has not attended the Hopman Cup. The final answer: False.,google/flan-t5-base
191405,VERIFIABLE,SUPPORTS,Frank Zappa's debut was Freak Out!,True: Freak Out was a song by Frank Zappa.,google/flan-t5-base
70835,VERIFIABLE,REFUTES,Ruth Negga only acts in Irish cinema.,True: Ruth Negga is an Irish actress.,google/flan-t5-base
214939,VERIFIABLE,REFUTES,George VI was succeeded by Mary I.,Mary I was the first person to succeed George VI.,google/flan-t5-base
192295,VERIFIABLE,SUPPORTS,Psychological findings link to research and perspectives from an academic discipline.,True: Psychological findings are a part of the scientific community.,google/flan-t5-base
226700,VERIFIABLE,SUPPORTS,The Beach Boys was an American rock band.,The Beach Boys were a rock band from the 1960s.,google/flan-t5-base
147947,VERIFIABLE,SUPPORTS,Billy Bob Thornton directed a movie.,True: Billy Bob Thornton directed a movie.,google/flan-t5-base
19023,VERIFIABLE,SUPPORTS,"The Ren & Stimpy Show premiered on August 11, 1991.",The Ren & Stimpy Show was canceled in 1991.,google/flan-t5-base
224612,VERIFIABLE,REFUTES,Courteney Cox has always refused to play Gale Weathers.,Gale Weathers is a famous football player.,google/flan-t5-base
201305,VERIFIABLE,SUPPORTS,Ronin is a film.,True: Ronin is a movie.,google/flan-t5-base
160383,VERIFIABLE,SUPPORTS,Abraham Lincoln had at least one rival.,True: Abraham Lincoln had at least one rival.,google/flan-t5-base
170789,VERIFIABLE,SUPPORTS,There is a producer named Fred Savage.,Fred Savage is a producer.,google/flan-t5-base
6854,VERIFIABLE,SUPPORTS,Al Capone had neurosyphilis.,True: Al Capone was a convicted criminal. False: Neurosyphilis is a disease that can be treated.,google/flan-t5-base
77244,VERIFIABLE,SUPPORTS,Boston is located in the state of Massachusetts on the Shawmut Peninsula.,False: Boston is located in the Shawmut Peninsula.,google/flan-t5-base
111448,VERIFIABLE,SUPPORTS,Interstellar is a narrative in a visual medium.,True: Interstellar is a visual medium.,google/flan-t5-base
207829,VERIFIABLE,REFUTES,Britney Spears titled her fourth studio album Britney.,Britney Spears is the fourth studio album by Britney Spears. The answer: False.,google/flan-t5-base
13320,VERIFIABLE,SUPPORTS,Mike Tyson boxed.,True: Mike Tyson was a boxer.,google/flan-t5-base
122919,VERIFIABLE,REFUTES,The Hermetic Order of the Golden Dawn was uninterested in the study of the occult.,False,google/flan-t5-base
213337,VERIFIABLE,REFUTES,Ellen Burstyn has yet to be nominated for the Emmy Awards.,Ellen Burstyn has been nominated for the Emmy Awards. The answer: False.,google/flan-t5-base
58284,VERIFIABLE,SUPPORTS,Princess Agents is a series on television.,True: Princess Agents is a television series.,google/flan-t5-base
101147,VERIFIABLE,SUPPORTS,Gwen Stefani works as a singer.,True: Gwen Stefani is a singer.,google/flan-t5-base
95918,VERIFIABLE,SUPPORTS,James Marsden worked with a director.,False,google/flan-t5-base
223143,VERIFIABLE,SUPPORTS,Carrie Fisher died of cardiac arrest.,True: Carrie Fisher died of cardiac arrest.,google/flan-t5-base
92592,VERIFIABLE,SUPPORTS,Ice hockey has competitions.,Ice hockey is a sport that is played in a rink.,google/flan-t5-base
113124,VERIFIABLE,REFUTES,The Fifth Element was the lowest-grossing French film in the international box office until 2011.,True: The fifth element was the lowest grossing film in the world until 2011.,google/flan-t5-base
148951,VERIFIABLE,REFUTES,The Hunger Games is the first in Lord of the Rings series.,False,google/flan-t5-base
144665,VERIFIABLE,REFUTES,"Audi used to have the pet ""Truth in Engineering.""","False: Audi used to have a pet ""Truth in Engineering"".",google/flan-t5-base
208563,VERIFIABLE,SUPPORTS,Java contains more than half of the population of Indonesia.,True: Indonesia has a population of more than half of Java.,google/flan-t5-base
19665,VERIFIABLE,SUPPORTS,Urilla Sutherland Earp was the first spouse of Wyatt Earp.,Urilla Sutherland Earp was the first wife of Wyatt Earp. The sentence is false because there is no proof of this.,google/flan-t5-base
209148,VERIFIABLE,SUPPORTS,Brave is a 2010s film.,Brave is a 2010s film.,google/flan-t5-base
214662,VERIFIABLE,SUPPORTS,Winter Passing had mixed reviews in 2005.,True: Winter Passing was a very good movie.,google/flan-t5-base
205197,VERIFIABLE,REFUTES,Audrey Horne was introduced in anything except a series that premiered on Sunday.,True: Audrey Horne was introduced in a series that premiered on Sunday.,google/flan-t5-base
109722,VERIFIABLE,SUPPORTS,Line of Duty is a TV series.,True: Line of Duty is a video game series.,google/flan-t5-base
217062,VERIFIABLE,REFUTES,The Dayton Agreement was signed in April.,The Dayton Agreement was signed in April.,google/flan-t5-base
172369,VERIFIABLE,SUPPORTS,The National Security Agency is tasked with the processing of data for counterintelligence purposes.,The National Security Agency is a federal agency that is responsible for the processing of information. The answer: False.,google/flan-t5-base
7732,VERIFIABLE,SUPPORTS,Gold is resistant to all acids except aqua regia.,Aqua regia is a chemical that can cause gold to rust.,google/flan-t5-base
71558,VERIFIABLE,SUPPORTS,There is a geologic period that spans 43 million years called Paleogene.,Paleogene is a period of time that is not a geologic period.,google/flan-t5-base
31338,VERIFIABLE,SUPPORTS,Cher has sold more than 100 million music records worldwide.,Cher is a music company that has sold millions of records worldwide. The answer: False.,google/flan-t5-base
76034,VERIFIABLE,SUPPORTS,Bernard Madoff got the sentence.,True: Madoff was a fraud. False: Madoff was a fraud.,google/flan-t5-base
92637,VERIFIABLE,SUPPORTS,Donkey is a fast-talking donkey.,True: Donkey is a fast-talking donkey.,google/flan-t5-base
135541,VERIFIABLE,SUPPORTS,O. J. Simpson received a criminal charge for armed robbery.,True: O. J. Simpson was convicted of armed robbery.,google/flan-t5-base
63041,VERIFIABLE,SUPPORTS,Ketogenic diet has protein.,True: Ketogenic diets contain a lot of protein.,google/flan-t5-base
122043,VERIFIABLE,REFUTES,Dennis Quaid refused to ever be an actor.,False: Dennis Quaid was a famous actor.,google/flan-t5-base
37246,VERIFIABLE,SUPPORTS,The United States was the first country to develop nuclear weapons.,The United States was the first country to develop nuclear weapons. The final answer: False.,google/flan-t5-base
20560,VERIFIABLE,REFUTES,Thandie Newton is incapable of appearing in British films.,True: Thandie Newton is a British actor.,google/flan-t5-base
162141,VERIFIABLE,SUPPORTS,Reese Witherspoon's breakthrough role was in a film.,True: Reese Witherspoon was in a movie.,google/flan-t5-base
159742,VERIFIABLE,REFUTES,Jenni Rivera was only nominated for an award presented annually by American network Univision.,True: Univision is the award that nominated Jennifer Rivera.,google/flan-t5-base
122490,VERIFIABLE,SUPPORTS,Curly Top was released.,Curly Top was released in the late 1980s.,google/flan-t5-base
96045,VERIFIABLE,REFUTES,Edgar Allan Poe was a horse.,True: Edgar Allan Poe was a poet. False: Edgar Allan Poe was a horse.,google/flan-t5-base
47251,VERIFIABLE,SUPPORTS,Danny DeVito received an Academy Award nomination.,True: Danny DeVito was nominated for an Academy Award.,google/flan-t5-base
164574,VERIFIABLE,SUPPORTS,PageRank was named after someone.,PageRank was a popular website that was named after someone. The answer: False.,google/flan-t5-base
115977,VERIFIABLE,SUPPORTS,Morena Baccarin received a nomination.,True: Morena Baccarin was nominated for a nominated position.,google/flan-t5-base
33501,VERIFIABLE,SUPPORTS,Jeffrey Dahmer committed murders in Wisconsin.,Jeffrey Dahmer was a serial killer.,google/flan-t5-base
94908,VERIFIABLE,REFUTES,Naomi Scott played Darth Maul in Lemonade Mouth.,Darth Maul is a fictional character in the movie Lemonade Mouth. The answer: False.,google/flan-t5-base
85869,VERIFIABLE,SUPPORTS,The Minnesota Vikings is a National Football League team.,True: The Minnesota Vikings are a football team.,google/flan-t5-base
162284,VERIFIABLE,SUPPORTS,L.A. Law is a television series that categorizes as a legal drama.,True: L.A. Law is a television series that is a legal drama.,google/flan-t5-base
26776,VERIFIABLE,SUPPORTS,Paradise was released in 2012.,True: Paradise was released in 2012.,google/flan-t5-base
151885,VERIFIABLE,SUPPORTS,Dirt was produced by ABC studios and Coquette Productions.,True: The film was produced by ABC studios and Coquette Productions.,google/flan-t5-base
28748,VERIFIABLE,REFUTES,Arsenic and Old Lace had its release delayed by 3 months.,True: The release date for Arsenic and Old Lace was delayed by 3 months.,google/flan-t5-base
43629,VERIFIABLE,SUPPORTS,The Belko Experiment is an American horror film released in 2016.,The Belko Experiment is a horror film.,google/flan-t5-base
82273,VERIFIABLE,REFUTES,Psychology has been disqualified from being a social science.,False,google/flan-t5-base
25202,VERIFIABLE,REFUTES,Apple was founded in 1979.,True: Apple was founded in 1979.,google/flan-t5-base
132999,VERIFIABLE,SUPPORTS,Moscow is a city in Russia.,True: Moscow is a city in Russia.,google/flan-t5-base
212522,VERIFIABLE,SUPPORTS,The term cult film was first used in the 1970s.,True: The term cult film was first used in the 1970s.,google/flan-t5-base
36742,VERIFIABLE,SUPPORTS,The September 11 attacks caused at least $10 billion in property damage.,True: The 9/11 attacks were a terrorist attack.,google/flan-t5-base
217573,VERIFIABLE,SUPPORTS,The second longest of Shakespeare's plays after Hamlet is Richard III.,True: Richard III is the longest play in Shakespeare's plays.,google/flan-t5-base
8711,VERIFIABLE,SUPPORTS,"Kathy Bates was born on June 28, 1948.","Kathy Bates was born on June 28, 1948.",google/flan-t5-base
206540,VERIFIABLE,SUPPORTS,Joseph Barbera was an American director.,True: Joseph Barbera was an American director.,google/flan-t5-base
113668,VERIFIABLE,REFUTES,Penny Dreadful started in 2017.,True: Penny Dreadful is a 2017 movie.,google/flan-t5-base
141654,VERIFIABLE,SUPPORTS,There is a video game called Overwatch (video game).,Overwatch is a video game.,google/flan-t5-base
23575,VERIFIABLE,SUPPORTS,The Lion King was released before 2000.,The Lion King was released in the year 2000.,google/flan-t5-base
162455,VERIFIABLE,REFUTES,Before We Go was previously titled Fury.,False: Before We Go was a movie that was titled Fury.,google/flan-t5-base
58743,VERIFIABLE,SUPPORTS,Stevie Nicks released an album that reached platinum status.,True: Stevie Nicks is a singer. False: Stevie Nicks is a musician.,google/flan-t5-base
77381,VERIFIABLE,SUPPORTS,Overwatch's playable characters are categorized into four groups.,True: Overwatch has four groups of characters.,google/flan-t5-base
108798,VERIFIABLE,REFUTES,Andrew Wood died in 1977.,Andrew Wood was alive in 1977.,google/flan-t5-base
2172,VERIFIABLE,SUPPORTS,James McAvoy starred in Children of Dune.,False: James McAvoy is not a credited actor.,google/flan-t5-base
85239,VERIFIABLE,REFUTES,John Constantine is a real person.,John Constantine was a fictional character in the Bible.,google/flan-t5-base
127797,VERIFIABLE,SUPPORTS,The Portuguese Empire was one of world history's largest empires.,The Portuguese Empire was a country that was ruled by the Portuguese. The answer: False.,google/flan-t5-base
188536,VERIFIABLE,SUPPORTS,Eddie Vedder is a performer.,Eddie Vedder is a musician.,google/flan-t5-base
146437,VERIFIABLE,REFUTES,"Kenny Rogers released the album, Kenny in 2005.",True: Kenny Rogers released the album in 2005.,google/flan-t5-base
81435,VERIFIABLE,SUPPORTS,Larry Buttrose wrote Cafe Royale.,True: The sentence is true because there is evidence that he wrote it. There is also evidence that he wrote it. The sentence is false because there is no evidence that he wrote it. The sentence is false because there is no evidence that he wrote it. The sentence is false because there is no,google/flan-t5-base
169552,VERIFIABLE,SUPPORTS,Elementary stars Lucy Liu.,Lucy Liu is a famous actress.,google/flan-t5-base
151581,VERIFIABLE,SUPPORTS,Farrah Fawcett acted in the romantic comedy Love is a Funny Thing.,True: Love is a Funny Thing was a romantic comedy.,google/flan-t5-base
130116,VERIFIABLE,REFUTES,X-Men: Days of Future Past is based on the DC Batman comics.,True: X-Men: Days of Future Past is based on DC Batman comics.,google/flan-t5-base
3219,VERIFIABLE,SUPPORTS,San Junipero is from Britain.,False: San Junipero is a Spanish dish.,google/flan-t5-base
138918,VERIFIABLE,REFUTES,Alex Rodriguez never hit a home run.,Alex Rodriguez has a home run in the past.,google/flan-t5-base
147890,VERIFIABLE,REFUTES,John F. Kennedy ran against Andrew Jackson in the 1960 presidential election.,John F. Kennedy was a Republican and Andrew Jackson was a Republican. The sentence is true because there is evidence that the sentence is true. The sentence is false because there is evidence that the sentence is false. The sentence is false because there is evidence that the sentence is false. The sentence is false because there,google/flan-t5-base
226368,VERIFIABLE,REFUTES,Gift of the Night Fury only stars the voices of actors and actresses born in October.,The movie Gift of the Night Fury stars a cast of actors and actresses born in the year October. The answer: False.,google/flan-t5-base
55494,VERIFIABLE,REFUTES,Schindler's List was not awarded The Academy Award for Best Picture.,The Academy Award for Best Picture was given to Schindler's List. The answer: False.,google/flan-t5-base
93229,VERIFIABLE,SUPPORTS,Juana la virgen is a telenovela written by Perla Farias.,False,google/flan-t5-base
114319,VERIFIABLE,SUPPORTS,The Champ stars an American.,The Champ is a movie that stars an American.,google/flan-t5-base
213458,VERIFIABLE,SUPPORTS,Monarch of the Glen is a drama from Britain.,True: Monarch of the Glen is a British drama.,google/flan-t5-base
144301,VERIFIABLE,SUPPORTS,Robert Redford is a film director.,True: Robert Redford is a film director.,google/flan-t5-base
202873,VERIFIABLE,SUPPORTS,Best Director was a nomination Beasts of the Southern Wild received.,Beasts of the Southern Wild was nominated for Best Director.,google/flan-t5-base
60291,VERIFIABLE,SUPPORTS,The Los Angeles Lakers hold the NBA record for longest winning streak.,The Lakers have won the NBA for the longest winning streak.,google/flan-t5-base
88496,VERIFIABLE,SUPPORTS,The Philippines is industrial.,The Philippines is a country that is a country that is not industrial. The answer: False.,google/flan-t5-base
83786,VERIFIABLE,SUPPORTS,Joe Manganiello has appeared in a movie.,Joe Manganiello has appeared in a movie. The answer: False.,google/flan-t5-base
81339,VERIFIABLE,SUPPORTS,Veronika Decides to Die is authored by Roberta Hanley.,False: Veronika Decides to Die is a book by Roberta Hanley.,google/flan-t5-base
99152,VERIFIABLE,SUPPORTS,Sully is a Tom Hanks movie.,False: Sully is a Tom Hanks movie.,google/flan-t5-base
107555,VERIFIABLE,REFUTES,Walter Matthau is incapable of winning anything.,False: Walter Matthau is a professional football player.,google/flan-t5-base
157338,VERIFIABLE,SUPPORTS,Lisa Kudrow appeared on Showtime.,True: Lisa Kudrow was on Showtime.,google/flan-t5-base
190817,VERIFIABLE,SUPPORTS,Myles Kennedy has released albums.,Myles Kennedy has released albums.,google/flan-t5-base
66030,VERIFIABLE,SUPPORTS,Jane Fonda worked with Lily Tomlin in a show.,True: Jane Fonda and Lily Tomlin were in a show together.,google/flan-t5-base
145452,VERIFIABLE,REFUTES,"Imagine Dragons was named the ""Breakthrough Band of 2014.""",False,google/flan-t5-base
187984,VERIFIABLE,SUPPORTS,Mike Love co-founded a band.,Mike Love is a musician.,google/flan-t5-base
10983,VERIFIABLE,SUPPORTS,"Apple was incorporated as Apple Computer, Inc. in January 1977.",True: Apple Computer was founded in January 1977.,google/flan-t5-base
44313,VERIFIABLE,SUPPORTS,Star Search was relaunched in 2003-04.,True: Star Search was relaunched in 2003-04.,google/flan-t5-base
139179,VERIFIABLE,REFUTES,Canada was never the location of a French colony.,False: Canada was a French colony.,google/flan-t5-base
115787,VERIFIABLE,REFUTES,System of a Down has only sold albums in Greenland.,False: System of a Down has sold over a million albums worldwide.,google/flan-t5-base
3402,VERIFIABLE,SUPPORTS,Led Zeppelin was first named the New Yardbirds.,The New Yardbirds were a band that played rock music. The first name of the band was New Yardbirds. The second name was New Yardbirds. The third name was New Yardbirds.,google/flan-t5-base
23519,VERIFIABLE,REFUTES,Payton Manning signed with the Ontario Broncos.,True: Payton Manning is a football player.,google/flan-t5-base
185109,VERIFIABLE,REFUTES,Anthropology is a division of Davis Entertainment.,Anthropology is a division of Davis Entertainment.,google/flan-t5-base
228169,VERIFIABLE,SUPPORTS,Kafka stars an actor.,True: Kafka is a movie that stars an actor.,google/flan-t5-base
65043,VERIFIABLE,SUPPORTS,Alex Rodriguez played for the Mariners.,Alex Rodriguez played for the Mariners.,google/flan-t5-base
131167,VERIFIABLE,SUPPORTS,Charles Marie de La Condamine was born in 1701.,Charles Marie de La Condamine was born in 1701.,google/flan-t5-base
228918,VERIFIABLE,SUPPORTS,Pulp Fiction is written by a man.,True: Pulp Fiction is a book by a woman. False: The sentence is true because there is no evidence of a man writing it.,google/flan-t5-base
101895,VERIFIABLE,SUPPORTS,Giada De Laurentiis has been a contributor to a morning TV program.,True: Giada De Laurentiis is a French actress.,google/flan-t5-base
20433,VERIFIABLE,SUPPORTS,The Grammy Hall of Fame inducted Bohemian Rhapsody.,Bohemian Rhapsody was not inducted into the Grammy Hall of Fame. The answer: False.,google/flan-t5-base
55174,VERIFIABLE,REFUTES,"Hugh Jackman has a public feud with Christopher Nolan, preventing any collaboration between the two.",True: Christopher Nolan and Hugh Jackman have a public feud. False: False,google/flan-t5-base
2290,VERIFIABLE,SUPPORTS,Cate Blanchett was nominated for an Academy Award.,True: The Academy Award is for a film that is not nominated. The second sentence is false because there is no evidence of this being true.,google/flan-t5-base
32291,VERIFIABLE,SUPPORTS,Slash was born in 1965.,Slash was born in the year 1965.,google/flan-t5-base
201428,VERIFIABLE,REFUTES,Drake is only German.,True: Drake is a fictional character from the comic book series.,google/flan-t5-base
117434,VERIFIABLE,SUPPORTS,R. Madhavan was a cast member of 3 Idiots.,True: Madhavan played a role in 3 Idiots.,google/flan-t5-base
215154,VERIFIABLE,SUPPORTS,James and the Giant Peach includes Richard Dreyfuss.,True: James and the Giant Peach is a comedy. False: Richard Dreyfuss is not a comedian.,google/flan-t5-base
106152,VERIFIABLE,SUPPORTS,Ayn Rand condemned force.,True: Ayn Rand was a neo-Nazi. False: Ayn Rand was a neo-Nazi.,google/flan-t5-base
65929,VERIFIABLE,SUPPORTS,Anne Hathaway had a part in Ella Enchanted.,Anne Hathaway played the role of Ella Enchanted in the movie. The answer: False.,google/flan-t5-base
218817,VERIFIABLE,SUPPORTS,Oh Yeon-seo was born.,Yeon-seo was born in Korea.,google/flan-t5-base
56121,VERIFIABLE,SUPPORTS,Ben Stiller was involved in the film industry in the 1990s.,Ben Stiller was a comedian and not a film director. The sentence is false because there is no proof of his being involved in the film industry. The sentence is false because there is no proof of his being involved in the film industry. The sentence is false because there is no proof of his being involved in,google/flan-t5-base
126476,VERIFIABLE,SUPPORTS,"The Los Angeles Lakers were nicknamed ""Showtime"" in the 1980s.",Showtime was a nickname for the Los Angeles Lakers. The answer: False.,google/flan-t5-base
210516,VERIFIABLE,SUPPORTS,Slovenia is bordered by the Adriatic Sea.,True: The Adriatic Sea is a strait connecting country.,google/flan-t5-base
42937,VERIFIABLE,REFUTES,Italy is officially called the big meatball.,True: Italy is a country that is famous for its meatballs.,google/flan-t5-base
160395,VERIFIABLE,REFUTES,Ron Cobb was only born in the year 1954.,True: Ron Cobb was born in the year 1954.,google/flan-t5-base
1323,VERIFIABLE,SUPPORTS,Just Dance was a song.,True: Just Dance was a song.,google/flan-t5-base
108899,VERIFIABLE,SUPPORTS,Journey is a band.,True: Journey is a band that plays rock music.,google/flan-t5-base
222554,VERIFIABLE,SUPPORTS,Life Is Peachy was released by Epic Records.,Epic Records released Life Is Peachy in the late 90's.,google/flan-t5-base
121300,VERIFIABLE,REFUTES,Sarah Silverman never wrote for a sketch comedy show.,True: Sarah Silverman wrote for a sketch comedy show.,google/flan-t5-base
88540,VERIFIABLE,SUPPORTS,A mole is a structure.,True: A mole is a structure.,google/flan-t5-base
39720,VERIFIABLE,SUPPORTS,Shahid Kapoor supports charities.,True: Shahid Kapoor is a politician. False: Shahid Kapoor is a politician.,google/flan-t5-base
81758,VERIFIABLE,REFUTES,Doctor Who was written by the Ancient Greeks.,Doctor Who was written by the Romans.,google/flan-t5-base
162276,VERIFIABLE,SUPPORTS,"L.A. Law ended on May 19, 1994.",L.A. law was a law that was passed in 1994.,google/flan-t5-base
26587,VERIFIABLE,SUPPORTS,Jerry Seinfeld specialized in observational comedy.,True: Jerry Seinfeld was a comedian. False: Jerry Seinfeld was a comedian.,google/flan-t5-base
79512,VERIFIABLE,REFUTES,Marie Curie was naturalized-German.,True: Marie Curie was born in France.,google/flan-t5-base
66006,VERIFIABLE,SUPPORTS,Honey to the B was the first album of a singer and actress from England.,Honey to the B was a British singer and actress.,google/flan-t5-base
76104,VERIFIABLE,SUPPORTS,Will Ferrell is considered to be part of the Frat Pack.,Will Ferrell is a famous actor.,google/flan-t5-base
87183,VERIFIABLE,SUPPORTS,Donnie Wahlberg acts with Tom Selleck.,Donnie Wahlberg is a comedian.,google/flan-t5-base
46354,VERIFIABLE,REFUTES,Rogue appears in Canadian comic books.,True: Rogue is a fictional character in the comics. False: True: Rogue is a fictional character in the comics.,google/flan-t5-base
152230,VERIFIABLE,REFUTES,The German Shepherd is the second-most registered breed by the American Kennel Club and The Kennel Club UK.,The German Shepherd is a breed of dog.,google/flan-t5-base
32203,VERIFIABLE,SUPPORTS,Diego Costa was born in October.,Diego Costa was born in November.,google/flan-t5-base
52390,VERIFIABLE,SUPPORTS,Ocean's Eight is a sequel to the Ocean's Trilogy.,True: Ocean's Eight is a sequel to the Ocean's Trilogy.,google/flan-t5-base
58975,VERIFIABLE,SUPPORTS,The United Kingdom includes Scotland.,False: Scotland is a country in the United Kingdom.,google/flan-t5-base
23544,VERIFIABLE,SUPPORTS,John Wick: Chapter 2 is a film.,True: John Wick: Chapter 2 is a film.,google/flan-t5-base
89139,VERIFIABLE,SUPPORTS,Europe is the location of Andorra.,Andorra is in Spain.,google/flan-t5-base
175110,VERIFIABLE,SUPPORTS,Axl Rose has been named one of the greatest singers.,Axl Rose is a famous singer.,google/flan-t5-base
63855,VERIFIABLE,SUPPORTS,Steffi Graf won 5 consecutive majors.,True: Steffi Graf won 5 consecutive majors.,google/flan-t5-base
69908,VERIFIABLE,REFUTES,Jennifer Garner had a starring role in the film Catch Me if You Can.,True: Jennifer Garner played the role of a sex addict in Catch Me If You Can.,google/flan-t5-base
18622,VERIFIABLE,SUPPORTS,Boromir is mentioned in the third and last volume of The Lord of the Rings.,Boromir is not mentioned in the third volume of The Lord of the Rings.,google/flan-t5-base
34021,VERIFIABLE,SUPPORTS,Paul Simon is an actor.,Paul Simon is an actor.,google/flan-t5-base
36972,VERIFIABLE,SUPPORTS,Game of Thrones (season 3) is a drama set in a fantasy world.,True: Game of Thrones is a fantasy drama.,google/flan-t5-base
92805,VERIFIABLE,REFUTES,Taiwan's high-tech industry plays a key role in the local economy.,True: Taiwan has a high tech industry.,google/flan-t5-base
