id,verifiable,label,claim,llm_answer,llm_model
198630,VERIFIABLE,SUPPORTS,Jordan Knight is the lead singer of a band.,True. Jordan Knight is the lead singer of a band.,declare-lab/flan-alpaca-base
21434,VERIFIABLE,SUPPORTS,Adam Driver has had supporting roles.,"True. Adam Driver has had supporting roles in movies, TV shows, and movies.",declare-lab/flan-alpaca-base
119271,VERIFIABLE,SUPPORTS,Thor: The Dark World is a movie.,False. Thor: The Dark World is a movie.,declare-lab/flan-alpaca-base
9386,VERIFIABLE,SUPPORTS,Loki is the male sibling of Helblindi and Byleistr.,True. Helblindi and Byleistr are two of the most famous children in the world.,declare-lab/flan-alpaca-base
191073,VERIFIABLE,SUPPORTS,Vincent van Gogh is from Amsterdam.,True. Vincent van Gogh is from Amsterdam.,declare-lab/flan-alpaca-base
92275,VERIFIABLE,SUPPORTS,Chester Bennington is a person.,"True. Chester Bennington is a famous American actor and comedian. He is best known for his role as the protagonist in the television series ""The Simpsons"". He is also known for his role as the protagonist in the movie ""The Simpsons"".",declare-lab/flan-alpaca-base
32763,VERIFIABLE,REFUTES,Inspectah Deck is stateless.,"False. Inspectah Deck is stateless, but it is not a stateless system.",declare-lab/flan-alpaca-base
213397,VERIFIABLE,SUPPORTS,Tender Mercies is a drama from America.,True. Tender Mercies is a drama from the United States. It tells the story of a young woman who is a victim of a mysterious murder. It is a drama about the struggles of a young woman who is a victim of a mysterious murder.,declare-lab/flan-alpaca-base
31766,VERIFIABLE,SUPPORTS,Cristiano Ronaldo was a professional athlete.,True. Cristoano Ronaldo was a professional athlete. He was a great player and a great leader. He was a great leader and a great leader. He was a great leader and a great leader. He was a great leader and a great leader. He was,declare-lab/flan-alpaca-base
4795,VERIFIABLE,SUPPORTS,Paul Simon is a person.,False. Paul Simon is a musician and composer.,declare-lab/flan-alpaca-base
208044,VERIFIABLE,SUPPORTS,Baby Driver starred Eiza González.,False. The movie Baby Driver was starred by Eiza González.,declare-lab/flan-alpaca-base
16033,VERIFIABLE,SUPPORTS,David Dhawan is a film director.,True. David Dhawan is a film director. He has directed many films and television shows. He has also written and directed many movies.,declare-lab/flan-alpaca-base
23970,VERIFIABLE,SUPPORTS,The Challenge was a reality game show.,True. The Challenge was a reality game show.,declare-lab/flan-alpaca-base
10018,VERIFIABLE,SUPPORTS,Rumi's influence transcends ethnic divisions.,"True. Rumi's influence has had a profound impact on the lives of many people, including the Chinese, Indian, and African populations. It has also had a positive impact on the global economy, allowing for a more equitable and equitable distribution of resources.",declare-lab/flan-alpaca-base
75961,VERIFIABLE,SUPPORTS,Swedish Empire was ruled by Gustavus Adolphus from 1611 to 1632.,False. Gustavus Adolphus was the king of Sweden from 1611 to 1632.,declare-lab/flan-alpaca-base
47506,VERIFIABLE,SUPPORTS,"Her was given a wide release on January 10, 2014.",True,declare-lab/flan-alpaca-base
54185,VERIFIABLE,SUPPORTS,Las Vegas's population has grown.,True. Las Vegas has seen a significant increase in population over the past few years.,declare-lab/flan-alpaca-base
23942,VERIFIABLE,SUPPORTS,One type of spread is Vegemite.,True. Vegemite is a popular spread in the United States. It is a popular snack and is often eaten as a side dish.,declare-lab/flan-alpaca-base
199457,VERIFIABLE,SUPPORTS,The Divergent film series was worked on by Octavia Spencer.,True. Octavia Spencer was the creator of the Divergent film series.,declare-lab/flan-alpaca-base
210563,VERIFIABLE,SUPPORTS,Ramayanam was produced by M. S. Reddy and directed by Gunasekhar.,True,declare-lab/flan-alpaca-base
18737,VERIFIABLE,SUPPORTS,Man of Steel features the DC Comics character Superman.,False. Superman is a DC Comics character from the DC Comics series.,declare-lab/flan-alpaca-base
79475,VERIFIABLE,SUPPORTS,Leukemia has to do with a lack of normal blood cells.,False. Leukemia is caused by a lack of normal blood cells.,declare-lab/flan-alpaca-base
128431,VERIFIABLE,REFUTES,Judy Garland did not appear in a courtroom drama film.,True.,declare-lab/flan-alpaca-base
197933,VERIFIABLE,SUPPORTS,Until Dawn is a game.,False. Until Dawn is a game that is played on a computer.,declare-lab/flan-alpaca-base
157402,VERIFIABLE,SUPPORTS,Timothy Olyphant was born.,False. The Olyphant was born in the year 1700.,declare-lab/flan-alpaca-base
3722,VERIFIABLE,SUPPORTS,Telangana contains the city Warangal.,True. Warangal is located in the state of Tamil Nadu.,declare-lab/flan-alpaca-base
81011,VERIFIABLE,SUPPORTS,Bonnie Hunt narrated Cheaper by the Dozen.,True.,declare-lab/flan-alpaca-base
93115,VERIFIABLE,SUPPORTS,The Levant was ruled by the House of Lusignan.,True. The House of Lusignan was ruled by the Roman Empire from 1589 to 1599.,declare-lab/flan-alpaca-base
59005,VERIFIABLE,SUPPORTS,The Ten Commandments influence multiple religions.,True. The Ten Commandments are a religious document that has been used by many different religions. They are a reminder of the importance of a healthy and balanced lifestyle. They are also a reminder of the importance of a healthy and balanced diet.,declare-lab/flan-alpaca-base
191908,VERIFIABLE,SUPPORTS,"The Hangover Part III includes Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, and Ken Jeong, Jeffrey Tambor, Heather Graham, Mike Epps, Melissa McCarthy and John Goodman.",True,declare-lab/flan-alpaca-base
71392,VERIFIABLE,SUPPORTS,Ariana Grande's second album debuted at number one in the United States when it was released in 2014.,True,declare-lab/flan-alpaca-base
10213,VERIFIABLE,SUPPORTS,Ted Bundy committed assaults in the seventies.,True.,declare-lab/flan-alpaca-base
15798,VERIFIABLE,REFUTES,Chinese people only can be associated with Spain through nationality.,False. Chinese people can be associated with Spain through nationality.,declare-lab/flan-alpaca-base
17474,VERIFIABLE,SUPPORTS,Schindler's List was released in 1993.,False. The Schindler's List was released in 1993.,declare-lab/flan-alpaca-base
26724,VERIFIABLE,REFUTES,Zeus is an angel.,"True. Zeus is an angel, and he is a god. He is a wise and compassionate person. He is a wise and compassionate person. He is a wise and compassionate person. He is a wise and compassionate person. He is a wise and compassionate person. He is",declare-lab/flan-alpaca-base
188166,VERIFIABLE,SUPPORTS,Escape from Planet Earth is an American film.,False. Escape from Planet Earth is an American film.,declare-lab/flan-alpaca-base
67094,VERIFIABLE,SUPPORTS,Venus Williams has won multiple Wimbledons.,False. Venus Williams has won multiple Wimbledons.,declare-lab/flan-alpaca-base
217904,VERIFIABLE,SUPPORTS,Quentin Tarantino directed a creative work.,True. Quentin Tarantino directed a creative work.,declare-lab/flan-alpaca-base
29151,VERIFIABLE,REFUTES,The Beatles had Stuart Sutcliffe initially serve as their agent.,False. Stuart Sutcliffe was the first agent of the Beatles.,declare-lab/flan-alpaca-base
174928,VERIFIABLE,REFUTES,50 First Dates has no comedic elements.,"False. 50 First Dates has comedic elements, but it does not have comedic elements.",declare-lab/flan-alpaca-base
9601,VERIFIABLE,SUPPORTS,A Nightmare on Elm Street was directed by Craven.,True. A Nightmare on Elm Street was directed by Craven.,declare-lab/flan-alpaca-base
107772,VERIFIABLE,SUPPORTS,Charlize Theron acted in The Burning Plain.,True.Charlize Theron acted in The Burning Plain.,declare-lab/flan-alpaca-base
198918,VERIFIABLE,SUPPORTS,International Relations includes communication.,False. International relations involve communication.,declare-lab/flan-alpaca-base
45182,VERIFIABLE,SUPPORTS,Jemaine Clement refuses to have anything to do with comedy.,False. Jemaine Clement has been a prolific comedian and has been a prolific actor.,declare-lab/flan-alpaca-base
188934,VERIFIABLE,SUPPORTS,Usain Bolt has competed in a sprint race in track and field in world competitions.,True. Usain Bolt has competed in a sprint race in track and field in world competitions. He has won several titles and has achieved great success in the sport.,declare-lab/flan-alpaca-base
76318,VERIFIABLE,REFUTES,The main successor to the internet was the ARPANET.,True. The ARPANET was the main successor to the internet.,declare-lab/flan-alpaca-base
175319,VERIFIABLE,SUPPORTS,Sarrainodu is an action movie.,True. Sarinodu is an action movie.,declare-lab/flan-alpaca-base
78009,VERIFIABLE,SUPPORTS,"Jawbreaker (film) stars an Italian-born American actress, film producer, director and singer.","True. The movie Jawbreaker stars an Italian-born American actress, film producer, director and singer.",declare-lab/flan-alpaca-base
54225,VERIFIABLE,SUPPORTS,Kurt Sutter is the creator of Sons of Anarchy.,True. Kurt Sutter is the creator of Sons of Anarchy.,declare-lab/flan-alpaca-base
181784,VERIFIABLE,SUPPORTS,La La Anthony has a middle name.,False. La La Anthony has a middle name.,declare-lab/flan-alpaca-base
141524,VERIFIABLE,SUPPORTS,Lisa Marie Presley is an American singer.,True. Lisa Marie Presley is an American singer.,declare-lab/flan-alpaca-base
54642,VERIFIABLE,REFUTES,Kingdom Hearts III is owned by Boyz II Men.,False. Boyz II Men owns Kingdom Hearts III.,declare-lab/flan-alpaca-base
79801,VERIFIABLE,SUPPORTS,Keanu Reeves is a film actor.,True. Keanu Reeves is a film actor.,declare-lab/flan-alpaca-base
4224,VERIFIABLE,SUPPORTS,Dwayne Johnson won the WWF Intercontinental Championship twice.,True. Dwayne Johnson won the WWF Intercontinental Championship twice.,declare-lab/flan-alpaca-base
187142,VERIFIABLE,SUPPORTS,Heartland is a canadian TV series.,True,declare-lab/flan-alpaca-base
83763,VERIFIABLE,SUPPORTS,"By the metrics of the RIAA, The Beatles have sold more than any recording artist in America.",True. The Beatles have sold more than any recording artist in America.,declare-lab/flan-alpaca-base
135246,VERIFIABLE,SUPPORTS,The national tree of Bangladesh is the mango.,False. The mango is the national tree of Bangladesh.,declare-lab/flan-alpaca-base
67105,VERIFIABLE,SUPPORTS,"There are two major contemporary political parties, and William Jennings Bryan belongs to one of them.",True. William Jennings Bryan is a member of the Republican Party.,declare-lab/flan-alpaca-base
216028,VERIFIABLE,SUPPORTS,Iris Murdoch was a writer.,True. Iris Murdoch was a writer.,declare-lab/flan-alpaca-base
157805,VERIFIABLE,SUPPORTS,David Koepp is a director.,True. David Koepp is a director.,declare-lab/flan-alpaca-base
1800,VERIFIABLE,SUPPORTS,"A block is also called a ""swat.""",False. A block is a type of object that is not a bird.,declare-lab/flan-alpaca-base
127279,VERIFIABLE,SUPPORTS,Paul Pogba made it to the 2015 UEFA Champions League Final with the Juventus team.,False. Paul Pogba made it to the 2015 UEFA Champions League Final with the Juventus team.,declare-lab/flan-alpaca-base
181956,VERIFIABLE,REFUTES,Leroy Jethro Gibbs is a character on the NFL series NCIS.,True. Leroy Jethro Gibbs is a character on the NFL series NCIS. He is a former NFL quarterback and a former NFL player. He is also a former police officer and a former police officer.,declare-lab/flan-alpaca-base
105289,VERIFIABLE,SUPPORTS,Leslie Howard was an actor.,True. Leslie Howard was an actor.,declare-lab/flan-alpaca-base
67108,VERIFIABLE,SUPPORTS,Catching Fire is written.,False. Catching Fire is written by a famous author.,declare-lab/flan-alpaca-base
194613,VERIFIABLE,SUPPORTS,Avatar: The Last Airbender aired on Nickelodeon.,True. The Last Airbender was aired on Nickelodeon.,declare-lab/flan-alpaca-base
183275,VERIFIABLE,SUPPORTS,Harry Hopman's widow has attended Hopman Cup.,True. Harry Hopman's widow has attended Hopman Cup.,declare-lab/flan-alpaca-base
191405,VERIFIABLE,SUPPORTS,Frank Zappa's debut was Freak Out!,"True. Frank Zappa's debut was Freak Out!, a hit released in 1989.",declare-lab/flan-alpaca-base
70835,VERIFIABLE,REFUTES,Ruth Negga only acts in Irish cinema.,"False. Ruth Negga is a popular actress in many different countries. She has also appeared in many other films, including The Matrix, The Matrix, and The Matrix.",declare-lab/flan-alpaca-base
214939,VERIFIABLE,REFUTES,George VI was succeeded by Mary I.,False. George VI was succeeded by Mary I.,declare-lab/flan-alpaca-base
192295,VERIFIABLE,SUPPORTS,Psychological findings link to research and perspectives from an academic discipline.,True. Psychological findings can be linked to research and perspectives from an academic discipline.,declare-lab/flan-alpaca-base
226700,VERIFIABLE,SUPPORTS,The Beach Boys was an American rock band.,False. The Beach Boys were an American rock band founded in 1969.,declare-lab/flan-alpaca-base
147947,VERIFIABLE,SUPPORTS,Billy Bob Thornton directed a movie.,True. Billy Bob Thornton directed a movie.,declare-lab/flan-alpaca-base
19023,VERIFIABLE,SUPPORTS,"The Ren & Stimpy Show premiered on August 11, 1991.",True,declare-lab/flan-alpaca-base
224612,VERIFIABLE,REFUTES,Courteney Cox has always refused to play Gale Weathers.,False. Courtney Cox has always refused to play Gale Weathers.,declare-lab/flan-alpaca-base
201305,VERIFIABLE,SUPPORTS,Ronin is a film.,True. Ronin is a movie.,declare-lab/flan-alpaca-base
160383,VERIFIABLE,SUPPORTS,Abraham Lincoln had at least one rival.,True. Abraham Lincoln had at least one rival.,declare-lab/flan-alpaca-base
170789,VERIFIABLE,SUPPORTS,There is a producer named Fred Savage.,False. Fred Savage is a producer and actor.,declare-lab/flan-alpaca-base
6854,VERIFIABLE,SUPPORTS,Al Capone had neurosyphilis.,False. Al Capone had neurosyphilis.,declare-lab/flan-alpaca-base
77244,VERIFIABLE,SUPPORTS,Boston is located in the state of Massachusetts on the Shawmut Peninsula.,False. Boston is located in the state of Massachusetts on the Shawmut Peninsula.,declare-lab/flan-alpaca-base
111448,VERIFIABLE,SUPPORTS,Interstellar is a narrative in a visual medium.,True. Interstellar is a narrative in a visual medium. It is a visual medium that is used to convey a story. It is a form of storytelling that is used to convey a sense of mystery and mystery.,declare-lab/flan-alpaca-base
207829,VERIFIABLE,REFUTES,Britney Spears titled her fourth studio album Britney.,"True. Britney Spears has released her fourth studio album, Britney.",declare-lab/flan-alpaca-base
13320,VERIFIABLE,SUPPORTS,Mike Tyson boxed.,True. Mike Tyson was boxed by a professional boxer.,declare-lab/flan-alpaca-base
122919,VERIFIABLE,REFUTES,The Hermetic Order of the Golden Dawn was uninterested in the study of the occult.,False. The Hermetic Order of the Golden Dawn was a religious order that was devoted to the study of the occult.,declare-lab/flan-alpaca-base
213337,VERIFIABLE,REFUTES,Ellen Burstyn has yet to be nominated for the Emmy Awards.,True. Ellen Burstyn has yet to be nominated for the Emmy Awards.,declare-lab/flan-alpaca-base
58284,VERIFIABLE,SUPPORTS,Princess Agents is a series on television.,"True. Princess Agents is a television series that follows the adventures of Princess Leia, a young woman who is a member of the Royal Family.",declare-lab/flan-alpaca-base
101147,VERIFIABLE,SUPPORTS,Gwen Stefani works as a singer.,True. Gwen Stefani is a popular singer and actress. She has a strong background in music and has a strong background in acting. She has a strong background in music and has a strong background in acting.,declare-lab/flan-alpaca-base
95918,VERIFIABLE,SUPPORTS,James Marsden worked with a director.,False. James Marsden worked with a director.,declare-lab/flan-alpaca-base
223143,VERIFIABLE,SUPPORTS,Carrie Fisher died of cardiac arrest.,True,declare-lab/flan-alpaca-base
92592,VERIFIABLE,SUPPORTS,Ice hockey has competitions.,True. Ice hockey has competitions.,declare-lab/flan-alpaca-base
113124,VERIFIABLE,REFUTES,The Fifth Element was the lowest-grossing French film in the international box office until 2011.,"True. The Fifth Element was the lowest-grossing French film in the international box office until 2011, but it was not the lowest-grossing film in the year.",declare-lab/flan-alpaca-base
148951,VERIFIABLE,REFUTES,The Hunger Games is the first in Lord of the Rings series.,False. The Hunger Games is the first in the Lord of the Rings series.,declare-lab/flan-alpaca-base
144665,VERIFIABLE,REFUTES,"Audi used to have the pet ""Truth in Engineering.""","True. Audi used to have a pet ""Truth in Engineering"" which was a popular pet in the early 20th century.",declare-lab/flan-alpaca-base
208563,VERIFIABLE,SUPPORTS,Java contains more than half of the population of Indonesia.,True. Java contains more than half of the population of Indonesia.,declare-lab/flan-alpaca-base
19665,VERIFIABLE,SUPPORTS,Urilla Sutherland Earp was the first spouse of Wyatt Earp.,True. Urilla Sutherland Earp was the first wife of Wyatt Earp.,declare-lab/flan-alpaca-base
209148,VERIFIABLE,SUPPORTS,Brave is a 2010s film.,True. Brave is a 2010s film.,declare-lab/flan-alpaca-base
214662,VERIFIABLE,SUPPORTS,Winter Passing had mixed reviews in 2005.,True,declare-lab/flan-alpaca-base
205197,VERIFIABLE,REFUTES,Audrey Horne was introduced in anything except a series that premiered on Sunday.,True. Audrey Horne was introduced in a series that premiered on Sunday.,declare-lab/flan-alpaca-base
109722,VERIFIABLE,SUPPORTS,Line of Duty is a TV series.,True. Line of Duty is a game series.,declare-lab/flan-alpaca-base
217062,VERIFIABLE,REFUTES,The Dayton Agreement was signed in April.,True. The Dayton Agreement was signed in April.,declare-lab/flan-alpaca-base
172369,VERIFIABLE,SUPPORTS,The National Security Agency is tasked with the processing of data for counterintelligence purposes.,False. The National Security Agency is responsible for processing data for counterintelligence purposes.,declare-lab/flan-alpaca-base
7732,VERIFIABLE,SUPPORTS,Gold is resistant to all acids except aqua regia.,False. Gold is resistant to all acids except aqua regia.,declare-lab/flan-alpaca-base
71558,VERIFIABLE,SUPPORTS,There is a geologic period that spans 43 million years called Paleogene.,True. Paleogene is a period of time that spans 43 million years.,declare-lab/flan-alpaca-base
31338,VERIFIABLE,SUPPORTS,Cher has sold more than 100 million music records worldwide.,True. Cher has sold more than 100 million music records worldwide.,declare-lab/flan-alpaca-base
76034,VERIFIABLE,SUPPORTS,Bernard Madoff got the sentence.,True,declare-lab/flan-alpaca-base
92637,VERIFIABLE,SUPPORTS,Donkey is a fast-talking donkey.,False. Donkeys are not fast-talking.,declare-lab/flan-alpaca-base
135541,VERIFIABLE,SUPPORTS,O. J. Simpson received a criminal charge for armed robbery.,True. O. J. Simpson was charged with armed robbery.,declare-lab/flan-alpaca-base
63041,VERIFIABLE,SUPPORTS,Ketogenic diet has protein.,True. Ketogenic diets are high in protein and are a great source of energy.,declare-lab/flan-alpaca-base
122043,VERIFIABLE,REFUTES,Dennis Quaid refused to ever be an actor.,False. Dennis Quaid refused to ever be an actor.,declare-lab/flan-alpaca-base
37246,VERIFIABLE,SUPPORTS,The United States was the first country to develop nuclear weapons.,False. The United States was the first country to develop nuclear weapons.,declare-lab/flan-alpaca-base
20560,VERIFIABLE,REFUTES,Thandie Newton is incapable of appearing in British films.,False. The claim is false because the British film industry has not yet seen the film version of the character.,declare-lab/flan-alpaca-base
162141,VERIFIABLE,SUPPORTS,Reese Witherspoon's breakthrough role was in a film.,True. Reese Witherspoon's breakthrough role was in a movie.,declare-lab/flan-alpaca-base
159742,VERIFIABLE,REFUTES,Jenni Rivera was only nominated for an award presented annually by American network Univision.,True. Jennifer Rivera was nominated for an award presented annually by American network Univision.,declare-lab/flan-alpaca-base
122490,VERIFIABLE,SUPPORTS,Curly Top was released.,True. Curly Top was released in the year 2000.,declare-lab/flan-alpaca-base
96045,VERIFIABLE,REFUTES,Edgar Allan Poe was a horse.,True. Edgar Allan Poe was a horse.,declare-lab/flan-alpaca-base
47251,VERIFIABLE,SUPPORTS,Danny DeVito received an Academy Award nomination.,True. Danny DeVito received an Academy Award nomination.,declare-lab/flan-alpaca-base
164574,VERIFIABLE,SUPPORTS,PageRank was named after someone.,True. PageRank was named after a person.,declare-lab/flan-alpaca-base
115977,VERIFIABLE,SUPPORTS,Morena Baccarin received a nomination.,True.,declare-lab/flan-alpaca-base
33501,VERIFIABLE,SUPPORTS,Jeffrey Dahmer committed murders in Wisconsin.,True. Jeffrey Dahmer was a police officer who was killed in Wisconsin.,declare-lab/flan-alpaca-base
94908,VERIFIABLE,REFUTES,Naomi Scott played Darth Maul in Lemonade Mouth.,False. The movie Lemonade Mouth was a comedy film.,declare-lab/flan-alpaca-base
85869,VERIFIABLE,SUPPORTS,The Minnesota Vikings is a National Football League team.,True. The Minnesota Vikings are a professional football team in the National Football League.,declare-lab/flan-alpaca-base
162284,VERIFIABLE,SUPPORTS,L.A. Law is a television series that categorizes as a legal drama.,True. L.A. Law is a television series that categorizes as a legal drama. It follows the story of a young man who is acquitted of a crime. It follows the story of a young man who is acquitted of a crime,declare-lab/flan-alpaca-base
26776,VERIFIABLE,SUPPORTS,Paradise was released in 2012.,False. The release of Paradise was released in 2012.,declare-lab/flan-alpaca-base
151885,VERIFIABLE,SUPPORTS,Dirt was produced by ABC studios and Coquette Productions.,True. The film was produced by ABC studios and Coquette Productions.,declare-lab/flan-alpaca-base
28748,VERIFIABLE,REFUTES,Arsenic and Old Lace had its release delayed by 3 months.,True. The release of Arsenic and Old Lace was delayed by 3 months.,declare-lab/flan-alpaca-base
43629,VERIFIABLE,SUPPORTS,The Belko Experiment is an American horror film released in 2016.,True. The Belko Experiment is an American horror film released in 2016. It follows the story of a young girl who is stranded in a small town in the Midwest. She is a young girl who is awoken by a mysterious figure in the nearby woods.,declare-lab/flan-alpaca-base
82273,VERIFIABLE,REFUTES,Psychology has been disqualified from being a social science.,False. Psychology has been disqualified from being a social science because it is a specialized field that is focused on the study of mental health and the development of mental health systems.,declare-lab/flan-alpaca-base
25202,VERIFIABLE,REFUTES,Apple was founded in 1979.,True. Apple was founded in 1979.,declare-lab/flan-alpaca-base
132999,VERIFIABLE,SUPPORTS,Moscow is a city in Russia.,True. Moscow is a city in Russia.,declare-lab/flan-alpaca-base
212522,VERIFIABLE,SUPPORTS,The term cult film was first used in the 1970s.,False. The term cult film was first used in the 1970s.,declare-lab/flan-alpaca-base
36742,VERIFIABLE,SUPPORTS,The September 11 attacks caused at least $10 billion in property damage.,False. The September 11 attacks caused at least $10 billion in property damage.,declare-lab/flan-alpaca-base
217573,VERIFIABLE,SUPPORTS,The second longest of Shakespeare's plays after Hamlet is Richard III.,False. Richard III is the longest of Shakespeare's plays after Hamlet.,declare-lab/flan-alpaca-base
8711,VERIFIABLE,SUPPORTS,"Kathy Bates was born on June 28, 1948.",True.,declare-lab/flan-alpaca-base
206540,VERIFIABLE,SUPPORTS,Joseph Barbera was an American director.,True. Joseph Barbera was an American director.,declare-lab/flan-alpaca-base
113668,VERIFIABLE,REFUTES,Penny Dreadful started in 2017.,True. Penny Dreadful started in 2017.,declare-lab/flan-alpaca-base
141654,VERIFIABLE,SUPPORTS,There is a video game called Overwatch (video game).,True. Overwatch is a video game that is played on a computer. It is a simulation game that is played on a computer. It is a simulation game that is played on a computer. It is a simulation game that is played on a computer.,declare-lab/flan-alpaca-base
23575,VERIFIABLE,SUPPORTS,The Lion King was released before 2000.,False. The Lion King was released before 2000.,declare-lab/flan-alpaca-base
162455,VERIFIABLE,REFUTES,Before We Go was previously titled Fury.,False. Before We Go was previously titled Fury.,declare-lab/flan-alpaca-base
58743,VERIFIABLE,SUPPORTS,Stevie Nicks released an album that reached platinum status.,True. The album reached platinum status.,declare-lab/flan-alpaca-base
77381,VERIFIABLE,SUPPORTS,Overwatch's playable characters are categorized into four groups.,"True. Overwatch's playable characters are categorized into four groups: 1. The main character is a ninja, who is a ninja. 2. The main character is a ninja, who is a ninja. 3. The main character is",declare-lab/flan-alpaca-base
108798,VERIFIABLE,REFUTES,Andrew Wood died in 1977.,True.,declare-lab/flan-alpaca-base
2172,VERIFIABLE,SUPPORTS,James McAvoy starred in Children of Dune.,False. James McAvoy starred in Children of Dune.,declare-lab/flan-alpaca-base
85239,VERIFIABLE,REFUTES,John Constantine is a real person.,False. John Constantine was a real person.,declare-lab/flan-alpaca-base
127797,VERIFIABLE,SUPPORTS,The Portuguese Empire was one of world history's largest empires.,"True. The Portuguese Empire was one of the world's largest empires, with over a million people living in the country. It was a major force in the world, and it was a major force in the development of the world. It was a major force in the development of the world,",declare-lab/flan-alpaca-base
188536,VERIFIABLE,SUPPORTS,Eddie Vedder is a performer.,True. Eddie Vedder is a performer.,declare-lab/flan-alpaca-base
146437,VERIFIABLE,REFUTES,"Kenny Rogers released the album, Kenny in 2005.",True,declare-lab/flan-alpaca-base
81435,VERIFIABLE,SUPPORTS,Larry Buttrose wrote Cafe Royale.,True. Larry Buttrose wrote Cafe Royale.,declare-lab/flan-alpaca-base
169552,VERIFIABLE,SUPPORTS,Elementary stars Lucy Liu.,False. Lucy Liu is a Chinese actress.,declare-lab/flan-alpaca-base
151581,VERIFIABLE,SUPPORTS,Farrah Fawcett acted in the romantic comedy Love is a Funny Thing.,True. Fawcett acted in the romantic comedy Love is a Funny Thing.,declare-lab/flan-alpaca-base
130116,VERIFIABLE,REFUTES,X-Men: Days of Future Past is based on the DC Batman comics.,False. X-Men: Days of Future Past is based on DC Comics.,declare-lab/flan-alpaca-base
3219,VERIFIABLE,SUPPORTS,San Junipero is from Britain.,False. San Junipero is from Spain.,declare-lab/flan-alpaca-base
138918,VERIFIABLE,REFUTES,Alex Rodriguez never hit a home run.,"True. Alex Rodriguez has had a successful season in the Major Leagues, but he has not hit a home run.",declare-lab/flan-alpaca-base
147890,VERIFIABLE,REFUTES,John F. Kennedy ran against Andrew Jackson in the 1960 presidential election.,True. John F. Kennedy ran against Andrew Jackson in the 1960 presidential election.,declare-lab/flan-alpaca-base
226368,VERIFIABLE,REFUTES,Gift of the Night Fury only stars the voices of actors and actresses born in October.,True. Gift of the Night Fury stars actors and actresses born in October.,declare-lab/flan-alpaca-base
55494,VERIFIABLE,REFUTES,Schindler's List was not awarded The Academy Award for Best Picture.,False. The Academy Award for Best Picture was awarded to Schindler's List in the year of its publication.,declare-lab/flan-alpaca-base
93229,VERIFIABLE,SUPPORTS,Juana la virgen is a telenovela written by Perla Farias.,False. Juana la virgen is a telenovela written by Perla Farias.,declare-lab/flan-alpaca-base
114319,VERIFIABLE,SUPPORTS,The Champ stars an American.,True. The Champ stars an American.,declare-lab/flan-alpaca-base
213458,VERIFIABLE,SUPPORTS,Monarch of the Glen is a drama from Britain.,True. Monarch of the Glen is a British drama about a young man who is acquitted of a murder.,declare-lab/flan-alpaca-base
144301,VERIFIABLE,SUPPORTS,Robert Redford is a film director.,True. Robert Redford is a film director.,declare-lab/flan-alpaca-base
202873,VERIFIABLE,SUPPORTS,Best Director was a nomination Beasts of the Southern Wild received.,False. Beasts of the Southern Wild received a nomination for Best Director.,declare-lab/flan-alpaca-base
60291,VERIFIABLE,SUPPORTS,The Los Angeles Lakers hold the NBA record for longest winning streak.,True. The Los Angeles Lakers have won the NBA for the longest time in a row.,declare-lab/flan-alpaca-base
88496,VERIFIABLE,SUPPORTS,The Philippines is industrial.,"True. The Philippines is a country with a large industrial base. It is a major producer of food, clothing, and other goods.",declare-lab/flan-alpaca-base
83786,VERIFIABLE,SUPPORTS,Joe Manganiello has appeared in a movie.,True. Joe Manganiello has appeared in a movie.,declare-lab/flan-alpaca-base
81339,VERIFIABLE,SUPPORTS,Veronika Decides to Die is authored by Roberta Hanley.,False. Veronika Decides to Die is written by Roberta Hanley.,declare-lab/flan-alpaca-base
99152,VERIFIABLE,SUPPORTS,Sully is a Tom Hanks movie.,False. The movie is based on a true story.,declare-lab/flan-alpaca-base
107555,VERIFIABLE,REFUTES,Walter Matthau is incapable of winning anything.,"False. Walter Matthau is a successful entrepreneur and has achieved success in many industries. He has achieved success in many industries, including retail, finance, and healthcare. He has also been a successful business owner and has been a successful business owner.",declare-lab/flan-alpaca-base
157338,VERIFIABLE,SUPPORTS,Lisa Kudrow appeared on Showtime.,True. Lisa Kudrow appeared on Showtime.,declare-lab/flan-alpaca-base
190817,VERIFIABLE,SUPPORTS,Myles Kennedy has released albums.,False. Myles Kennedy has released albums.,declare-lab/flan-alpaca-base
66030,VERIFIABLE,SUPPORTS,Jane Fonda worked with Lily Tomlin in a show.,True. Jane Fonda and Lily Tomlin were in a show together.,declare-lab/flan-alpaca-base
145452,VERIFIABLE,REFUTES,"Imagine Dragons was named the ""Breakthrough Band of 2014.""","False. Imagine Dragons was named the ""Breakthrough Band of 2014"" by the X Factor.",declare-lab/flan-alpaca-base
187984,VERIFIABLE,SUPPORTS,Mike Love co-founded a band.,True. Mike Love co-founded a band.,declare-lab/flan-alpaca-base
10983,VERIFIABLE,SUPPORTS,"Apple was incorporated as Apple Computer, Inc. in January 1977.",True,declare-lab/flan-alpaca-base
44313,VERIFIABLE,SUPPORTS,Star Search was relaunched in 2003-04.,True,declare-lab/flan-alpaca-base
139179,VERIFIABLE,REFUTES,Canada was never the location of a French colony.,False. Canada was never the location of a French colony.,declare-lab/flan-alpaca-base
